879350	4625508	879274.375	4625797
879355.5	4625458.5	879280.4375	4625757
879366.75	4625422	879293.5625	4625714
879377.3125	4625380.5	879310.5625	4625671
879387.5	4625340	879335.625	4625633
879398.375	4625309	879364.125	4625598
879410.5	4625263.5	879391.0625	4625557
879418.75	4625225.5	879407.25	4625519
879425.4375	4625182.5	879414.6875	4625480.5
879430.8125	4625136	879403.1875	4625433
879438.5	4625094.5	879396.8125	4625384
879446.5	4625055.5	879406.0625	4625337
879456.4375	4625018.5	879430.9375	4625292.5
879468.6875	4624975.5	879454.3125	4625246.5
879484.8125	4624942.5	879470.1875	4625208
879495	4624905.5	879483.1875	4625168.5
879512.625	4624869.5	879513.125	4625138
879533.25	4624840	879542.6875	4625101
879552	4624800	879562.4375	4625055.5
879571.125	4624771	879586.75	4625021
879592.0625	4624733.5	879600.625	4624976
879608.625	4624697	879633.875	4624938.5
879621.125	4624665.5	879657.8125	4624895
879638.9375	4624627.5	879677.1875	4624851.5
879652.5625	4624594	879677	4624819
879664.5625	4624562	879681.0625	4624774.5
879679.0625	4624527	879682.625	4624739.5
879692.0625	4624491	879693.1875	4624703
879701.625	4624462.5	879708	4624653
879713.8125	4624428	879719.875	4624618
879722.8125	4624381	879737.6875	4624579.5
879729.4375	4624345.5	879757.8125	4624538
879729.25	4624305.5	879773.0625	4624501.5
879728.75	4624264	879765.0625	4624466.5
879723.625	4624225	879767.9375	4624434.5
879718.375	4624186.5	879795.5	4624396
879711.5625	4624144.5	879821.5	4624355
879705.8125	4624104	879838.8125	4624312.5
879699.9375	4624072	879846.3125	4624274.5
879692.75	4624023.5	879831.5625	4624235.5
879684.4375	4623983	879792.5625	4624205
879678.3125	4623936.5	879780.125	4624164.5
879670.4375	4623897.5	879767.4375	4624124
879662.4375	4623858.5	879752.75	4624081.5
879654.1875	4623808.5	879732	4624036.5
879643.125	4623773	879722.8125	4623993
879631.6875	4623728.5	879715.25	4623947.5
879615.125	4623690	879692.25	4623908
879597.1875	4623636.5	879674.5625	4623867.5
879578	4623608.5	879660.125	4623825
879564.0625	4623570	879637.3125	4623784.5
879536.9375	4623528.5	879604.0625	4623747.5
879517.1875	4623483.5	879581.0625	4623710
879494.75	4623452.5	879563.125	4623671
879470.25	4623412	879546.1875	4623631.5
879447.125	4623377	879528.1875	4623594
879422.125	4623335	879514.3125	4623550
879399.0625	4623294.5	879498.5625	4623507
879376.5625	4623261.5	879480.875	4623466.5
879348.875	4623214	879454.0625	4623431.5
879321	4623177.5	879421.25	4623396
879296.4375	4623155	879394.25	4623356.5
879273.375	4623106	879373.5	4623316.5
879249.375	4623065	879350.25	4623278
879224.4375	4623034.5	879321.625	4623241.5
879205.875	4622997.5	879301.5	4623201.5
879189	4622954	879282.5625	4623159.5
879167.875	4622915.5	879260.8125	4623111.5
879153.75	4622874	879242.9375	4623068.5
879136.375	4622842	879220	4623030.5
879128.875	4622811.5	879198.875	4622990.5
879112.1875	4622763	879194.875	4622952
879100.6875	4622731	879197.0625	4622919
879093.4375	4622699	879185.1875	4622880.5
879091.25	4622660	879177.9375	4622842
879086.625	4622624.5	879177.1875	4622808.5
879083.25	4622586	879171.5625	4622769
879080.4375	4622551	879157.25	4622735
879082.1875	4622510	879150.4375	4622699.5
879087.8125	4622473	879141.1875	4622660.5
879093.875	4622439.5	879136	4622622
879105.5625	4622403.5	879136.6875	4622585
879115.25	4622368	879126.5625	4622555.5
879125.0625	4622330.5	879119.25	4622521
879144.6875	4622299.5	879134.125	4622495.5
879164.3125	4622273	879151.3125	4622474.5
879180	4622231	879178.875	4622457
879200.1875	4622209.5	879202	4622435.5
879225.875	4622174.5	879212.125	4622393.5
879243.625	4622141.5	879226.25	4622356
879277.6875	4622118	879241.625	4622325
879304.25	4622096.5	879259.375	4622300
879329.3125	4622064.5	879278.625	4622258.5
879360.625	4622039.5	879296.6875	4622218
879399.4375	4622013.5	879313.5	4622190
879423.8125	4621996.5	879332.375	4622159.5
879453.9375	4621972.5	879359.25	4622138.5
879487	4621949.5	879387.4375	4622132.5
879523.9375	4621929.5	879421.625	4622121
879563.5625	4621904	879459.5	4622110.5
879589.1875	4621886	879488.6875	4622092
879632.875	4621865.5	879519.9375	4622061
879668.875	4621845.5	879542.9375	4622024
879710.6875	4621831.5	879561	4621979.5
879742.4375	4621810.5	879579.6875	4621940
879781.4375	4621790	879615.4375	4621910.5
879819.375	4621776.5	879651.4375	4621881.5
879853.125	4621763	879694.6875	4621866.5
879891	4621750.5	879732.75	4621860.5
879937.5625	4621738	879777.75	4621862.5
879983.25	4621722.5	879818.1875	4621852.5
880018.375	4621707.5	879854.75	4621843
880054.375	4621694	879894.8125	4621826.5
880097.5625	4621680.5	879936.625	4621810.5
880146.4375	4621663	879980.875	4621800
880170.375	4621648.5	880011.875	4621771.5
880206.125	4621629	880042.4375	4621754.5
880253.875	4621613	880075.9375	4621735
880284	4621593.5	880107.6875	4621707.5
880328.9375	4621571.5	880137.5	4621686.5
880356.1875	4621545.5	880169.25	4621656
880395.25	4621529	880210.9375	4621627
880426.875	4621507	880242.375	4621607
880455.9375	4621475.5	880280.1875	4621589
880480.6875	4621459.5	880310.125	4621562
880527.4375	4621435	880336.125	4621527.5
880549.3125	4621404	880376.5625	4621506.5
880580.5	4621385.5	880402.125	4621475
880605.875	4621363	880415.9375	4621433
880632.75	4621331.5	880431	4621393
880650.625	4621306.5	880454.4375	4621373.5
880678.0625	4621283	880473.25	4621354
880708.5	4621250	880508.5625	4621333
880726.25	4621222.5	880540.6875	4621300
880743.9375	4621198	880556.375	4621260
880767.3125	4621159	880575.0625	4621229.5
880787.5625	4621126.5	880588.75	4621203.5
880806	4621092	880601.9375	4621186.5
880831.6875	4621073.5	880626.5625	4621165.5
880848.0625	4621029	880659.6875	4621147
880868.875	4620998	880690.9375	4621129
880883.4375	4620967	880725.875	4621106
880900.9375	4620922	880755	4621078
880920.125	4620888.5	880771.3125	4621040
880941.8125	4620855	880796.75	4621007.5
880962	4620817.5	880837.25	4620983
880983.3125	4620773.5	880872.8125	4620952
881003.5625	4620741	880898.4375	4620916
881018.625	4620702	880916.0625	4620876.5
881035.9375	4620675	880935.125	4620842
881055.5625	4620632.5	880963.375	4620805
881070.375	4620587	881008	4620767
881099.25	4620560	881043.9375	4620731
881109.875	4620520	881078.1875	4620694
881132.125	4620493.5	881088.875	4620649
881151.8125	4620451.5	881094.6875	4620600.5
881175.9375	4620409.5	881124.3125	4620565
881184.3125	4620380.5	881157.4375	4620542
881210.0625	4620339.5	881179.875	4620515
881232.3125	4620310	881197.25	4620482.5
881249.8125	4620276.5	881225.25	4620448
881264.375	4620247.5	881255.0625	4620414.5
881290.375	4620218.5	881274.875	4620388
881317.1875	4620185	881300.6875	4620362.5
881336.5625	4620151.5	881318.875	4620329.5
881364.625	4620125	881335.5625	4620298.5
881402.5	4620096	881356.625	4620269.5
881427.0625	4620064	881372.625	4620233.5
881451.5625	4620040	881388.375	4620194
881488.25	4620010.5	881410.0625	4620153
881514.8125	4619984.5	881433.8125	4620122.5
881542.5	4619949.5	881456.875	4620091.5
881560.75	4619919	881477.5	4620066.5
881591.3125	4619897.5	881503.125	4620036.5
881627	4619863	881524.3125	4620000.5
881664.8125	4619827	881557.9375	4619968
881698.5625	4619800.5	881596.0625	4619938
881730.625	4619774	881635.4375	4619910.5
881751.9375	4619739	881670.5625	4619880
881796.75	4619711.5	881700.6875	4619845
881825.625	4619677	881730.9375	4619808.5
881868.8125	4619642	881758.0625	4619769
881891.375	4619619.5	881790.125	4619736
881924.8125	4619589.5	881819.625	4619701
881958.125	4619560	881847.6875	4619668
881994	4619525	881870.6875	4619631
882023.875	4619501	881906.875	4619599.5
882051.625	4619472.5	881944.1875	4619564.5
882093.3125	4619445.5	881969.9375	4619528
882112.5625	4619411	881995.9375	4619487
882142.8125	4619381.5	882020.125	4619453.5
882170.8125	4619348.5	882047	4619425
882197.4375	4619315	882074.5625	4619397
882218.125	4619288	882089.375	4619353.5
882262.25	4619263.5	882101.9375	4619311.5
882283.625	4619231.5	882116.8125	4619279.5
882299.8125	4619191.5	882146.3125	4619258.5
882331.125	4619162	882176.6875	4619240.5
882353.5	4619121.5	882201.9375	4619217
882385.1875	4619088	882229.875	4619184.5
882412.625	4619054.5	882255.5	4619148.5
882436.4375	4619027.5	882282.375	4619121.5
882455.0625	4619004.5	882316.8125	4619104.5
882485.25	4618969.5	882348.5625	4619078
882507.75	4618930	882379.5	4619056
882543.5	4618907	882404.4375	4619027
882569.3125	4618867.5	882428.5625	4618994.5
882593.5625	4618825	882456.4375	4618968
882625.3125	4618796	882481.0625	4618927.5
882651.8125	4618764.5	882508.875	4618894
882678.4375	4618719.5	882537.1875	4618864.5
882710.25	4618695.5	882568.6875	4618834
882742	4618668	882598.125	4618798.5
882773.8125	4618629.5	882632.5625	4618768.5
882796.6875	4618608	882662.5	4618732.5
882820.3125	4618554	882695.0625	4618696.5
882850.375	4618523.5	882732.6875	4618668
882879.3125	4618492.5	882773.875	4618635
882901.375	4618453.5	882805.25	4618599
882922.9375	4618425	882846.4375	4618570
882953.0625	4618388	882889.4375	4618546
882969.375	4618358	882921.0625	4618514
882994.3125	4618316	882947.4375	4618479
883017.4375	4618280.5	882980.875	4618454.5
883036.5625	4618247.5	883018.5625	4618433.5
883060.875	4618207	883052.125	4618402.5
883080.4375	4618177	883082.5625	4618374
883098.5	4618122	883096.4375	4618331.5
883112.5	4618098	883106.625	4618290
883134.0625	4618065	883110.0625	4618240.5
883157.6875	4618026.5	883121.8125	4618197.5
883171.3125	4617977	883120.4375	4618153
883196.875	4617960.5	883117.4375	4618109.5
883223.3125	4617922.5	883115.9375	4618061.5
883230	4617866	883122.1875	4618016.5
883254.1875	4617839	883139.4375	4617981
883268	4617796.5	883151.625	4617935.5
883296.625	4617758.5	883165.5625	4617895.5
883320.8125	4617725	883184.1875	4617851
883332.4375	4617686.5	883206.5	4617813.5
883348.1875	4617653	883216.375	4617771
883382.6875	4617625.5	883245.3125	4617737.5
883394.6875	4617573.5	883280.8125	4617693
883423.4375	4617555.5	883319.8125	4617659
883445.6875	4617512	883345.6875	4617625.5
883471.125	4617466.5	883376.75	4617604
883493.5625	4617450	883402.9375	4617576
883508.5	4617419	883435.9375	4617542
883540	4617383.5	883467	4617505
883570.4375	4617355	883495.3125	4617472.5
883582.6875	4617311	883515.875	4617439.5
883608.375	4617269.5	883544.75	4617409
883639.0625	4617253.5	883575.125	4617371.5
883664.5625	4617210	883601.9375	4617346
883689.875	4617185.5	883619.375	4617308
883709.5	4617160	883640.1875	4617267.5
883737.5	4617138	883654.4375	4617239
883748.4375	4617093.5	883662.4375	4617209
883770.125	4617058.5	883668.0625	4617177
883800.375	4617028.5	883685.6875	4617145.5
883810.875	4616994	883695.5625	4617113
883832.6875	4616956	883711.125	4617080.5
883840.8125	4616927	883734.1875	4617051
883854.8125	4616869.5	883758.4375	4617033
883865.875	4616833.5	883779.6875	4617019.5
883883.0625	4616821.5	883793.5625	4616994.5
883891.75	4616786	883814.5625	4616956.5
883894.3125	4616737	883830.8125	4616913
883907.3125	4616690.5	883848.125	4616865.5
883919.5	4616659	883863.1875	4616823
883930.125	4616623	883887.875	4616785
883935.75	4616583	883908.5	4616744.5
883944.875	4616531	883922.75	4616696.5
883961.25	4616512	883935.4375	4616651.5
883970.3125	4616455	883939.5625	4616607.5
883985.8125	4616438	883935.8125	4616568
883998.875	4616392	883926.75	4616526
884014.375	4616349.5	883925	4616479.5
884032.125	4616323.5	883929.75	4616433.5
884054.125	4616266.5	883926	4616394.5
884069.875	4616230.5	883923.0625	4616352.5
884079.375	4616202.5	883937.6875	4616315.5
884106.5625	4616183.5	883953.6875	4616273
884124.875	4616140.5	883974	4616230.5
884145.9375	4616091	883990.1875	4616197
884168.5625	4616053.5	884018.3125	4616166
884190.625	4616007	884052.9375	4616130.5
884210.9375	4615983	884091.75	4616096.5
884229.8125	4615952	884128.8125	4616063
884250.9375	4615898	884157.375	4616031.5
884273.3125	4615871	884188.4375	4616000
884294.125	4615845.5	884221.8125	4615968.5
884308.6875	4615801.5	884268	4615942
884326.75	4615754	884306.6875	4615913.5
884345.625	4615732.5	884344.125	4615881
884349.9375	4615696.5	884383.4375	4615850.5
884365	4615665	884412.6875	4615819
884381.3125	4615630	884437.375	4615780.5
884388.9375	4615572.5	884453	4615742.5
884402.75	4615549	884457	4615697.5
884413.625	4615494.5	884458.9375	4615658.5
884432.3125	4615464	884448.5625	4615622
884435.875	4615427.5	884451.375	4615576
884457.6875	4615400	884459.375	4615536
884470.125	4615370.5	884466	4615498.5
884479	4615313.5	884458.75	4615463.5
884494.75	4615289	884455.25	4615423.5
884507.6875	4615237	884458	4615386.5
884517.25	4615197	884456.5	4615345.5
884547.375	4615169	884459.3125	4615311
884561.875	4615130	884477.0625	4615277
884576.5	4615082.5	884488.875	4615235
884601.5	4615057	884497.125	4615196.5
884604.4375	4615011	884511.1875	4615161
884631.125	4614981.5	884529.125	4615130.5
884651.1875	4614936	884557.0625	4615098
884680.1875	4614891.5	884572.625	4615063.5
884695.4375	4614870.5	884595.1875	4615025
884739.9375	4614829	884623.8125	4614989.5
884750.75	4614798	884647.625	4614950.5
884777.5625	4614740	884673.3125	4614911.5
884787.6875	4614704.5	884709.5625	4614873
884831	4614683	884733.3125	4614828.5
884844.625	4614641	884739.3125	4614779
884866.375	4614590.5	884751.375	4614732
884876.625	4614576	884771.625	4614684.5
884913.5625	4614511	884794.4375	4614638.5
884926.3125	4614492.5	884825.375	4614597
884963.625	4614449.5	884848.9375	4614549.5
884988	4614411	884870.25	4614501.5
885025.125	4614377.5	884885.1875	4614451
885036.8125	4614347	884904.625	4614413
885048.6875	4614307.5	884939.6875	4614384
885093.5	4614268	884966.125	4614348
885100.75	4614242.5	885001.25	4614308
885124.5625	4614208	885035.3125	4614278
885141.9375	4614172.5	885054.375	4614242.5
885176.25	4614152	885085.6875	4614211
885215.6875	4614119	885103.625	4614180
885225.0625	4614072	885117.75	4614152
885257.375	4614057	885148.125	4614126.5
885278.9375	4614042	885179.8125	4614099.5
885297.5	4614002.5	885209.75	4614077
885320	4613969	885226.375	4614072
885371.75	4613969.5	885248.625	4614049.5
885395.875	4613955	885266.125	4614037.5
885434.3125	4613944.5	885291.6875	4614022.5
885450.5625	4613916	885306.125	4613993
885483.75	4613885	885324.5	4613977.5
885528.75	4613880	885345.75	4613954
885544.8125	4613872.5	885364.1875	4613940.5
885578.5625	4613856	885384.1875	4613933.5
885597.375	4613835.5	885405.25	4613920.5
885648.5625	4613830.5	885431.25	4613915
885664.9375	4613811.5	885454.75	4613889
885731.375	4613796	885484.3125	4613863.5
885759.4375	4613785.5	885524.625	4613847.5
885791.8125	4613771	885566.5	4613844
885823	4613756.5	885603.75	4613835.5
885849.3125	4613747	885643	4613825.5
885899.0625	4613732.5	885681.25	4613814.5
885905.875	4613711.5	885713.5	4613801
885943.6875	4613704	885756.75	4613804.5
886003	4613680	885805.5	4613790.5
886013.375	4613670	885852.1875	4613772
886061.875	4613648	885893.4375	4613769.5
886096.1875	4613634	885925.625	4613771.5
886125.125	4613610	885967.25	4613760
886162.125	4613593.5	886009.3125	4613757.5
886179.5625	4613575.5	886047.9375	4613755.5
886219.625	4613555.5	886091.3125	4613744.5
886267.6875	4613537	886139.0625	4613736.5
886277.3125	4613514	886183.3125	4613718
886320.6875	4613497.5	886222.375	4613703
886349.625	4613476	886259.9375	4613705.5
886400.1875	4613458.5	886291.1875	4613692.5
886431.75	4613432	886311.1875	4613671.5
886454.625	4613416	886330.5625	4613638
886483.875	4613391.5	886353.75	4613596.5
886531.5625	4613376	886391.3125	4613582
886544.5	4613356.5	886422.5	4613538.5
886594.125	4613343	886449.6875	4613479
886606.1875	4613321.5	886483.6875	4613443.5
886639.0625	4613303.5	886505.8125	4613402
886666.5	4613294.5	886531.4375	4613351.5
886723.875	4613276.5	886556.75	4613317.5
886745.3125	4613266	886583.9375	4613283.5
886784.3125	4613254	886619.3125	4613243
886810.1875	4613243.5	886655.625	4613208
886840.5625	4613229	886682.625	4613180.5
886896.9375	4613223.5	886698.6875	4613155
886916.375	4613214	886721.3125	4613129
886953.0625	4613201	886764.5	4613123
886994.4375	4613193.5	886806.625	4613116.5
887012	4613178.5	886847	4613111.5
887055.625	4613173	886889.75	4613109.5
887099.375	4613171.5	886934.8125	4613109
887141.0625	4613157.5	886973.75	4613111.5
887160.875	4613147	887007.9375	4613102.5
887187.125	4613143	887040.4375	4613096.5
887237	4613132.5	887081.9375	4613090.5
887279.6875	4613120	887118.6875	4613094.5
887289.375	4613120	887163.875	4613102
887336.125	4613096	887203.25	4613113.5
887369.0625	4613098.5	887237.5	4613124
887386.625	4613087	887263.6875	4613107.5
887422.9375	4613073	887293.375	4613091.5
887484.9375	4613072.5	887331.0625	4613093.5
887517.25	4613060	887360	4613073.5
887542.625	4613043.5	887389.3125	4613045.5
887589.125	4613022.5	887414.3125	4613027.5
887616.8125	4613020.5	887439.125	4613017
887651.5625	4612990.5	887468.4375	4612986
887682.75	4612986.5	887497.625	4612950
887725.5	4612975.5	887533.3125	4612937
887736.25	4612963.5	887569.125	4612920.5
887800.375	4612956	887603.25	4612882
887816.5625	4612929.5	887638.8125	4612867
887865.75	4612916	887674.9375	4612859
887916.1875	4612901	887708.0625	4612846
887934.1875	4612887.5	887740.9375	4612831.5
887972.6875	4612874.5	887773.8125	4612824.5
888020.8125	4612849	887804.75	4612825
888069.8125	4612847.5	887840.5625	4612820.5
888083.875	4612821	887880.375	4612811
888133.9375	4612811	887922.1875	4612799
888157.625	4612805.5	887966.6875	4612800
888190.75	4612784.5	888014.5625	4612814
888220	4612777.5	888056.4375	4612817.5
888270	4612764.5	888094.9375	4612803.5
888318.3125	4612752.5	888135.5	4612805.5
888338.3125	4612736.5	888169.9375	4612811.5
888393.125	4612709.5	888217.9375	4612814.5
888413.9375	4612699.5	888274	4612817.5
888461.6875	4612692.5	888324.3125	4612814.5
888481.625	4612661.5	888369.4375	4612812
888531	4612657	888419.25	4612812
888566.375	4612625.5	888478.125	4612798.5
888600.4375	4612610	888525.5625	4612769
888641.25	4612597	888569.3125	4612736
888682.25	4612579.5	888599.625	4612699
888694.5625	4612558	888626.6875	4612662
888749.5625	4612556	888659.5	4612622.5
888771.0625	4612522	888693.625	4612590.5
888799	4612510	888719.75	4612565
888844.4375	4612481.5	888744.6875	4612538.5
888873.25	4612462.5	888782.5	4612509
888902.6875	4612447.5	888816.75	4612478.5
888947.5625	4612426	888846.25	4612447
888992.125	4612410.5	888873.3125	4612410
889006.1875	4612402	888913.1875	4612387
889035.9375	4612375.5	888959.375	4612377.5
889054.125	4612371	889001.6875	4612366
889109.75	4612344.5	889051.375	4612378
889170.6875	4612317	889100.5	4612374.5
889187.3125	4612306	889137.5625	4612362.5
889214.25	4612291.5	889171.9375	4612356.5
889241.375	4612282.5	889213.5625	4612349
889286.5	4612275.5	889255.125	4612329.5
889316.375	4612247	889295.5625	4612315
889347.875	4612232	889321.4375	4612298.5
889383.75	4612222.5	889352.375	4612274.5
889413.3125	4612212.5	889381.1875	4612245.5
889458.5	4612198.5	889414.9375	4612220
889480.75	4612177	889446.8125	4612204
889532.9375	4612170	889479.0625	4612179
889547.25	4612172	889503.5625	4612151.5
889593.25	4612146.5	889523.9375	4612127.5
889626.3125	4612132	889552	4612102
889653.0625	4612123	889585.875	4612089
889695.25	4612117	889622.875	4612092
889727.6875	4612107	889662.1875	4612106
889752.375	4612100.5	889698.5625	4612122
889785.5	4612087	889734.75	4612122
889832.4375	4612080.5	889766.5	4612122
889873.25	4612068	889796.625	4612130.5
889925.9375	4612060	889827.125	4612132
889958	4612054.5	889856.4375	4612138.5
889988.125	4612050.5	889885.75	4612133
890018.8125	4612046.5	889921.5	4612121
890075.25	4612037	889952.0625	4612113.5
890115.0625	4612029	889978.0625	4612098.5
890113.3125	4612024.5	890012.875	4612094.5
890171	4612016.5	890056.5625	4612097.5
890193.25	4612015.5	890096.75	4612092
890220.5	4612008	890130.625	4612084.5
890287.375	4612003	890157.3125	4612079.5
890321.8125	4611995	890187.625	4612062.5
890353.3125	4611994	890224.1875	4612041
890369.4375	4611986.5	890255.75	4612010.5
890420.75	4611979.5	890277.875	4611969
890460.625	4611973.5	890305.5625	4611939.5
890495.9375	4611967	890335.1875	4611902
890526.3125	4611961.5	890362.625	4611858.5
890570.9375	4611953	890384.9375	4611831
890619	4611948.5	890402.375	4611815.5
890642.0625	4611942.5	890435.75	4611802
890692.625	4611931.5	890475.5625	4611786
890721.4375	4611929	890519.625	4611790
890757.8125	4611916	890561	4611806.5
890799.8125	4611909.5	890589.3125	4611837.5
890811.25	4611907	890631.4375	4611861
890871.5	4611897	890676.3125	4611870
890908.6875	4611892	890716.875	4611871.5
890945.6875	4611878.5	890763.625	4611870.5
890975.5625	4611874.5	890806.4375	4611860.5
891033.3125	4611860	890851.9375	4611838.5
891045.3125	4611860	890889.4375	4611812.5
891100	4611851.5	890917.75	4611778
891140.8125	4611843	890951.375	4611742
891177.1875	4611833	890979.875	4611708.5
891212.5625	4611824	891022.25	4611692.5
891247.875	4611816.5	891068.1875	4611697.5
891280.625	4611807	891117.1875	4611715.5
891342.25	4611803	891164.0625	4611726
891343.5625	4611792.5	891215.125	4611738.5
891403.1875	4611787.5	891267.875	4611773
891413.6875	4611783.5	891324.6875	4611825
891466.75	4611769	891379.75	4611877.5
891468.1875	4611768	891432.0625	4611916.5
891529.25	4611759.5	891481.3125	4611945
891583.0625	4611758.5	891528.625	4611974.5
891613.3125	4611750.5	891573.6875	4611984
891669.25	4611744.5	891615.0625	4611974
891720.125	4611735.5	891649.625	4611961.5
891731.5625	4611735	891678.6875	4611942.5
891741.75	4611731	891702.6875	4611939
891775.1875	4611723.5	891719.75	4611933.5
891851.5625	4611713	891742.75	4611910.5
891882	4611712.5	891768.6875	4611869
891914.5625	4611701	891797.6875	4611823.5
891946.1875	4611696.5	891833.5625	4611794.5
891986.75	4611694.5	891867.125	4611784
891995.1875	4611682.5	891892.0625	4611764.5
892050.375	4611673.5	891923.25	4611734
892080.1875	4611670	891959.5	4611690
892113.75	4611667	892001.1875	4611649
892144.9375	4611667	892047.9375	4611612
892156.1875	4611665	892090.25	4611561.5
892232.625	4611656.5	892130.3125	4611521.5
892257	4611651	892160.375	4611496
892311.9375	4611651.5	892192.375	4611469.5
892330.8125	4611652.5	892222.1875	4611448.5
892345	4611649.5	892247	4611424
892411.125	4611637	892280.1875	4611412.5
892419.5625	4611633.5	892318.875	4611400.5
892460.9375	4611628	892360.3125	4611391
892525.5	4611623	892398	4611380
892529.25	4611623	892440.125	4611384.5
892554.5	4611617.5	892481.3125	4611392.5
892596.75	4611610.5	892522	4611414
892657.9375	4611603.5	892570.9375	4611438
892670.1875	4611596	892631.5	4611455
892721.4375	4611592.5	892681.4375	4611462
892747.75	4611589.5	892728.6875	4611481.5
892819.9375	4611581	892767.625	4611497.5
892825.375	4611573	892801.4375	4611517
892858.9375	4611566.5	892841.375	4611534.5
892901.3125	4611564	892889.9375	4611554
892918.4375	4611552.5	892933.75	4611569.5
892962	4611548	892975.3125	4611582
892996.125	4611522.5	893013.3125	4611598
893038.6875	4611528	893051.8125	4611597.5
893068.5625	4611515	893086.25	4611596
893099.625	4611497	893129.25	4611606
893157.375	4611467.5	893176	4611607
893147.375	4611460.5	893232.9375	4611595
893195.625	4611455.5	893286.875	4611582.5
893221.6875	4611436	893321.0625	4611560.5
893256.5625	4611415.5	893349.125	4611530.5
893290.5625	4611407	893375.5	4611503.5
893336.375	4611375.5	893402.0625	4611480
893365.625	4611352	893424.625	4611444.5
893385.9375	4611349	893458.625	4611416
893449.125	4611339.5	893495.5625	4611392
893450.75	4611306	893530.8125	4611372
893498.5	4611282.5	893572.125	4611353
893535.1875	4611272.5	893616	4611340
893583.6875	4611266	893652.375	4611318.5
893557.5625	4611245	893675.75	4611288
893622.5	4611210	893693.3125	4611252
893655.625	4611207.5	893709.375	4611214
893673.8125	4611184	893729.1875	4611168
893722.6875	4611169	893760.75	4611123.5
893762.875	4611148.5	893787.6875	4611085
893758.375	4611123	893827.25	4611060
893800.375	4611100	893854.4375	4611038.5
893835.6875	4611085	893884	4611010.5
893865.4375	4611054	893909	4610985.5
893889.5625	4611029	893931.875	4610952
893927.0625	4611003	893954.3125	4610906.5
893968	4611001	893972.3125	4610859
894004.6875	4610975	893987.625	4610815
894046	4610941	894007.375	4610763.5
894059.625	4610923.5	894039.8125	4610726.5
